LAST EDITED DATE,OBSERVATION COUNT,COUNTRY,COUNTRY CODE,STATE,STATE CODE,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,TRIP COMMENTS,SPECIES COMMENTS,year,OBSERVATION_DATE
2019-01-09 21:14:45,2,Australia,AU,South Australia,AU-SA,L1007582,H,-35.9921014,137.3194263,2019-01-10,08:59:00,obsr842605,S51511690,Traveling,95.0,2.099,,2.0,1,G3743944,,,2019,2019-01-10
2020-06-01 08:29:58,3,Australia,AU,Tasmania,AU-TAS,L1163828,H,-42.5542184,147.8792381,2019-12-26,19:19:00,obsr283642,S62628514,Traveling,47.0,0.75,,2.0,1,,,,2019,2019-12-26
2020-02-28 21:11:35,2,Australia,AU,Victoria,AU-VIC,L2690044,H,-38.5057508,145.1404613,2019-12-11,08:37:00,obsr335210,S62208091,Traveling,33.0,0.885,,2.0,1,G4740342,,,2019,2019-12-11
2020-03-12 02:16:41,5,Australia,AU,Tasmania,AU-TAS,L1479659,H,-43.0095271,147.9314876,2019-01-19,16:17:00,obsr450632,S51815324,Traveling,20.0,0.8,,9.0,1,,,Two adults three chicks,2019,2019-01-19
2020-02-28 22:55:35,2,Australia,AU,Victoria,AU-VIC,L5385267,H,-38.2851534,144.4860935,2019-01-21,14:30:00,obsr965020,S51885455,Traveling,17.0,0.5,,1.0,1,,,Seen on thirteenth beach at the 30W entrance.,2019,2019-01-21
2020-02-28 23:34:28,3,Australia,AU,Victoria,AU-VIC,L8600478,H,-38.392239,142.228107,2019-02-13,08:10:00,obsr19060,S52636751,Traveling,15.0,0.2,,2.0,1,,,,2019,2019-02-13
2020-02-28 23:34:27,2,Australia,AU,Victoria,AU-VIC,L8415840,P,-38.35714,142.314196,2019-01-13,07:03:00,obsr799212,S51647808,Traveling,45.0,1.2,,3.0,1,G3758224,,,2019,2019-01-13
2019-11-06 11:03:53,2,Australia,AU,Tasmania,AU-TAS,L10019185,P,-43.2354485,147.3827738,2019-10-12,09:45:00,obsr402670,S60538413,Traveling,100.0,3.0,,6.0,1,G4645546,,,2019,2019-10-12
2020-06-21 20:39:32,4,Australia,AU,Tasmania,AU-TAS,L933803,H,-42.6435561,148.0778503,2019-10-30,11:12:00,obsr511757,S61037860,Traveling,240.0,4.345,,4.0,1,G4626646,Maria Island,,2019,2019-10-30
2020-06-21 20:39:32,4,Australia,AU,Tasmania,AU-TAS,L933803,H,-42.6435561,148.0778503,2019-10-30,11:12:00,obsr1097158,S61038324,Traveling,240.0,4.345,,4.0,1,G4626646,Maria Island,,2019,2019-10-30
2019-03-08 00:56:20,3,Australia,AU,Tasmania,AU-TAS,L933803,H,-42.6435561,148.0778503,2019-01-10,09:35:00,obsr439702,S51546444,Traveling,450.0,9.0,,3.0,1,G3925469,"Inclludes birds seen around Darlington & nearby waters. Walked the Reservoir & the Fossil Circuit tracks. Weather warm, partly cloudy, windy.","The 3 on Darlington Beach in the morning. At around 4:20pm, 1 seen feeding in the wet sand not far from the Chestnut Teals. A few people walked by on the beach but the birds & the people ignored each other.",2019,2019-01-10
2020-02-29 00:22:28,5,Australia,AU,Victoria,AU-VIC,L4875868,P,-38.3233767,144.683075,2019-11-29,08:00:00,obsr352905,S61947202,Traveling,120.0,4.0,,2.0,0,,HP monitoring with Chris Willocks,,2019,2019-11-29
2020-02-17 03:19:20,4,Australia,AU,New South Wales,AU-NSW,L2542245,H,-35.3048379,150.4724193,2019-11-05,13:30:00,obsr652123,S61254466,Traveling,120.0,6.0,,1.0,1,,,,2019,2019-11-05
2020-02-28 23:37:53,2,Australia,AU,Victoria,AU-VIC,L2041682,H,-37.6462477,149.7004795,2019-09-21,09:30:00,obsr525050,S59970052,Traveling,123.0,5.0,,5.0,1,G4524898,,,2019,2019-09-21
2020-04-13 01:55:18,2,Australia,AU,Victoria,AU-VIC,L5873683,P,-38.4253958,144.1739215,2019-12-03,18:00:00,obsr16469,S63446655,Traveling,120.0,2.0,,2.0,0,,"Walking around the neighborhood, from Ninth down to the ocean and back.",Found on the beach in designated nesting area.,2019,2019-12-03
2019-02-04 05:03:59,6,Australia,AU,South Australia,AU-SA,L2542419,H,-35.00574,136.96381,2019-01-30,20:00:00,obsr963922,S52360328,Traveling,60.0,2.0,,1.0,1,,,"5 adults, 1 immature",2019,2019-01-30
2019-12-08 03:26:02,1,Australia,AU,Tasmania,AU-TAS,L921540,H,-43.29619,147.32254,2019-02-08,,obsr524548,S62134667,Incidental,,,,,0,,,,2019,2019-02-08
2020-02-29 00:22:24,1,Australia,AU,Victoria,AU-VIC,L3046977,H,-38.4816509,145.016318,2019-01-01,08:50:00,obsr450208,S51141351,Stationary,10.0,,,1.0,1,,Very High Tide,,2019,2019-01-01
2020-02-28 23:43:49,5,Australia,AU,Victoria,AU-VIC,L2552541,H,-37.55842,149.76386,2019-11-05,14:35:00,obsr358666,S61195304,Stationary,75.0,,,1.0,1,,Sunny with strong southwesterly,Adult pair with three chicks,2019,2019-11-05
2020-02-28 23:01:45,5,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-09-06,11:20:00,obsr448217,S59548200,Traveling,40.0,1.0,,3.0,1,,,,2019,2019-09-06
2020-02-28 21:08:38,2,Australia,AU,Victoria,AU-VIC,L2549790,H,-38.50954,145.16933,2019-10-09,18:37:00,obsr1006850,S60472618,Traveling,33.0,0.58,,1.0,1,,,,2019,2019-10-09
2019-01-11 00:11:14,3,Australia,AU,South Australia,AU-SA,L7652074,H,-35.8779931,137.6916075,2019-01-11,15:00:00,obsr842605,S51544789,Incidental,,,,2.0,0,G3747802,,,2019,2019-01-11
2020-05-16 01:43:54,6,Australia,AU,South Australia,AU-SA,L1299637,H,-35.2264384,136.8953133,2019-10-30,06:00:00,obsr1315853,S61079336,Traveling,720.0,30.0,,1.0,1,,,,2019,2019-10-30
2020-02-28 23:42:54,2,Australia,AU,Victoria,AU-VIC,L2552175,H,-37.78774,148.77179,2019-01-08,15:10:00,obsr1159398,S61217465,Traveling,90.0,3.219,,1.0,1,G4644813,"Cloudy afternoon, storm and rain later. Very quiet for birds. Also 1 Swamp Wallaby seen.","On beach, fairly close to Yeerung estuary mouth (which is closed btw). Both appeared to be adults. Occasinally one adult walked at the other, raising wings, other walked away each time. But didn't appear like serious harassment of a rival or immature being driven off. Two birds walked and foraged together most of the time. ",2019,2019-01-08
2019-06-30 10:07:17,1,Australia,AU,Tasmania,AU-TAS,L9478345,P,-42.82963,147.8573,2019-02-17,,obsr1368939,S57808618,Incidental,,,,,0,,,,2019,2019-02-17
2020-02-28 19:50:25,2,Australia,AU,Victoria,AU-VIC,L1121729,H,-39.0246,146.305,2019-02-20,08:30:00,obsr394440,S53309008,Incidental,,,,2.0,0,G3911470,,,2019,2019-02-20
2019-12-30 03:37:02,1,Australia,AU,Tasmania,AU-TAS,L4046303,H,-42.5788464,148.0650669,2019-12-30,18:49:00,obsr643773,S62765161,Traveling,47.0,1.366,,1.0,1,,,,2019,2019-12-30
2019-03-27 06:35:23,5,Australia,AU,Tasmania,AU-TAS,L4046326,H,-42.5816616,148.0653271,2019-03-27,09:55:00,obsr723512,S54268200,Traveling,305.0,7.725,,2.0,1,,,,2019,2019-03-27
2020-04-04 23:01:21,2,Australia,AU,Victoria,AU-VIC,L2552516,H,-37.57124,149.76356,2019-09-20,14:19:00,obsr301599,S59943105,Traveling,72.0,2.594,,2.0,1,,,,2019,2019-09-20
2020-04-13 19:10:02,8,Australia,AU,Victoria,AU-VIC,L2549083,H,-38.7115,146.70353,2019-01-20,07:52:00,obsr431911,S51852850,Traveling,358.0,12.382,,10.0,1,G3778737,,,2019,2019-01-20
2020-02-29 00:19:17,2,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-01-07,13:30:00,obsr871149,S51421584,Traveling,60.0,1.0,,1.0,1,,,,2019,2019-01-07
2020-02-29 00:19:17,8,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-09-10,09:30:00,obsr352905,S60807775,Traveling,120.0,5.0,,1.0,1,,,,2019,2019-09-10
2019-12-30 02:47:01,2,Australia,AU,Tasmania,AU-TAS,L4046337,H,-42.5760792,148.0799532,2019-12-30,09:45:00,obsr643773,S62764766,Traveling,312.0,10.296,,1.0,1,,,,2019,2019-12-30
2019-12-04 19:43:05,3,Australia,AU,Tasmania,AU-TAS,L10225880,P,-43.3235445,147.23943,2019-12-02,16:13:00,obsr1094302,S61986546,Stationary,15.0,,,4.0,1,G4715128,,With 2 adults,2019,2019-12-02
2019-08-08 17:21:13,1,Australia,AU,South Australia,AU-SA,L6599767,P,-35.4506,138.316427,2019-01-01,,obsr969057,S52247159,Historical,,,,,1,,,,2019,2019-01-01
2019-01-16 06:56:45,1,Australia,AU,Tasmania,AU-TAS,L1482905,H,-43.43896,147.23602,2019-01-12,18:07:00,obsr966002,S51576702,Traveling,20.0,0.805,,1.0,1,,,,2019,2019-01-12
2020-04-03 05:44:09,2,Australia,AU,New South Wales,AU-NSW,L2550521,H,-36.36991,150.07982,2019-10-04,11:23:00,obsr907267,S60324760,Traveling,71.0,1.6,,1.0,1,,,,2019,2019-10-04
2020-04-05 23:01:52,1,Australia,AU,Victoria,AU-VIC,L1745800,P,-37.8795687,147.9912043,2019-01-28,17:20:00,obsr660259,S52280406,Stationary,15.0,,,3.0,1,G3819221,Echidna tour with Sarah and Susan. Scoping over entrance.,,2019,2019-01-28
2020-02-28 23:32:23,2,Australia,AU,Victoria,AU-VIC,L1121735,H,-38.3565457,142.3109722,2019-02-16,13:40:00,obsr450440,S52856385,Traveling,20.0,0.5,,1.0,1,,,,2019,2019-02-16
2020-02-28 19:53:10,3,Australia,AU,Victoria,AU-VIC,L7235814,H,-38.8545877,146.1640835,2019-10-19,11:00:00,obsr1406830,S60732944,Traveling,120.0,3.0,,1.0,1,,,,2019,2019-10-19
2019-04-10 04:33:53,5,Australia,AU,Tasmania,AU-TAS,L8285074,H,-41.86545,148.287363,2019-01-10,08:15:00,obsr1295723,S54773340,Traveling,120.0,2.0,,1.0,1,,"Clear sky , no wind",,2019,2019-01-10
2020-06-03 08:00:13,3,Australia,AU,Tasmania,AU-TAS,L2547924,H,-41.12795,144.67179,2019-12-15,13:31:00,obsr154243,S62320424,Traveling,57.0,3.001,,1.0,1,,,,2019,2019-12-15
2019-01-20 02:05:48,1,Australia,AU,Tasmania,AU-TAS,L8379214,P,-43.365127,147.351,2019-01-06,16:21:00,obsr623069,S51373915,Traveling,279.0,10.965,,4.0,1,,,,2019,2019-01-06
2019-02-01 20:56:50,3,Australia,AU,South Australia,AU-SA,L8539723,P,-35.992384,137.319089,2019-01-13,10:06:00,obsr215284,S52281524,Traveling,60.0,1.609,,5.0,1,,,,2019,2019-01-13
2020-02-28 21:08:38,4,Australia,AU,Victoria,AU-VIC,L2549790,H,-38.50954,145.16933,2019-03-21,11:40:00,obsr450824,S55119257,Stationary,25.0,,,2.0,1,,Observations from the carpark lookout,,2019,2019-03-21
2020-02-28 07:52:56,2,Australia,AU,South Australia,AU-SA,L1299637,H,-35.2264384,136.8953133,2019-02-13,14:30:00,obsr624018,S65234095,Incidental,,,,1.0,0,,,Beach at campsite.  2 adult .,2019,2019-02-13
2020-04-03 21:50:43,2,Australia,AU,Victoria,AU-VIC,L2549971,P,-38.47939,145.23651,2019-01-18,14:40:00,obsr967536,S51782408,Traveling,170.0,15.0,,2.0,1,G3772102,Quick trip on the island via Churchill and out to nobbies.,,2019,2019-01-18
2020-02-28 23:36:47,2,Australia,AU,Victoria,AU-VIC,L2040935,H,-37.5561965,149.7560281,2019-03-13,07:00:00,obsr976080,S53762091,Traveling,180.0,6.0,,1.0,1,,,,2019,2019-03-13
2020-02-28 23:36:22,2,Australia,AU,Victoria,AU-VIC,L10070390,H,-37.8816132,147.9646777,2019-10-14,17:10:00,obsr499730,S60876211,Stationary,20.0,,,2.0,1,G4644845,Scoping over estuary,,2019,2019-10-14
2020-02-28 22:55:31,3,Australia,AU,Victoria,AU-VIC,L5106420,P,-38.2813131,144.4328356,2019-03-26,18:05:00,obsr825168,S54328486,Traveling,40.0,0.3,,1.0,0,,Observation from 42W access along the beach a couple of hundred metres eastward.,Suspected as being parents with long fledged immature.,2019,2019-03-26
2020-02-28 21:12:49,2,Australia,AU,Victoria,AU-VIC,L9786051,P,-38.674154,145.621765,2019-08-13,14:14:00,obsr1169933,S58955297,Traveling,10.0,0.8,,1.0,1,,,Huddled against the wind.,2019,2019-08-13
2020-04-13 19:10:02,6,Australia,AU,Victoria,AU-VIC,L2549083,H,-38.7115,146.70353,2019-02-01,08:10:00,obsr450700,S52288313,Traveling,360.0,6.0,,5.0,1,G3819902,Cool and sunny with light winds,,2019,2019-02-01
2019-03-07 17:13:32,2,Australia,AU,Tasmania,AU-TAS,L2549746,H,-41.87467,148.30581,2019-03-08,07:37:00,obsr1225918,S53579249,Traveling,120.0,6.0,,1.0,1,,,,2019,2019-03-08
2020-04-13 19:10:02,6,Australia,AU,Victoria,AU-VIC,L2549083,H,-38.7115,146.70353,2019-02-01,08:10:00,obsr358666,S52286330,Traveling,360.0,6.0,,5.0,1,G3819902,Cool and sunny with light winds,,2019,2019-02-01
2020-02-29 00:32:57,1,Australia,AU,Victoria,AU-VIC,L4211396,H,-38.7170133,143.7307191,2019-12-23,09:34:00,obsr1211063,S62543270,Traveling,33.0,0.66,,1.0,1,,,,2019,2019-12-23
2020-02-29 00:19:17,5,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-03-14,08:45:00,obsr352905,S53846422,Traveling,120.0,6.0,,1.0,1,,HP monitoring ,,2019,2019-03-14
2020-02-29 00:19:17,11,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-10-18,08:30:00,obsr352905,S60808090,Traveling,180.0,8.0,,1.0,1,,,,2019,2019-10-18
2019-12-25 01:09:02,3,Australia,AU,Tasmania,AU-TAS,L10342488,P,-43.446472,147.250524,2019-12-25,09:36:00,obsr236487,S62603563,Traveling,130.0,4.1,,2.0,1,,"From the Cloudy Bay car park, across the cloudy bay beach, and up the Cloudy Head walk for a kilometre before turning back.",,2019,2019-12-25
2019-01-12 01:57:36,3,Australia,AU,South Australia,AU-SA,L2679769,H,-38.0488415,140.8065507,2019-01-09,11:45:00,obsr630701,S51488814,Traveling,60.0,1.0,,1.0,1,,,2 adults and immature,2019,2019-01-09
2020-03-19 08:51:53,2,Australia,AU,Tasmania,AU-TAS,L2547869,H,-43.29137,147.32837,2019-11-11,14:37:00,obsr1479602,S61352142,Stationary,420.0,,,2.0,1,,Over 7 days while camping. Numbers are updated only when seen together to avoid duplication,,2019,2019-11-11
2020-02-28 19:50:58,2,Australia,AU,Victoria,AU-VIC,L2548737,H,-38.89028,145.98241,2019-03-06,10:00:00,obsr324984,S53561891,Traveling,180.0,3.219,,1.0,1,,,,2019,2019-03-06
2020-02-28 22:29:20,2,Australia,AU,Victoria,AU-VIC,L2368529,H,-38.2676481,144.5062208,2019-09-07,14:51:00,obsr825168,S59572439,Stationary,45.0,,,2.0,1,G4490583,"Cool, showery conditions. WSW 19 km wind.","Pair, one with orange flag.",2019,2019-09-07
2020-02-28 22:29:20,1,Australia,AU,Victoria,AU-VIC,L2368529,H,-38.2676481,144.5062208,2019-11-14,12:00:00,obsr825168,S61573509,Incidental,,,,1.0,0,,Actual time not recorded.  Island in estuary partly exposed.,,2019,2019-11-14
2020-02-28 23:34:25,3,Australia,AU,Victoria,AU-VIC,L6623202,P,-38.3919497,142.2231638,2019-01-06,19:22:00,obsr450770,S51372603,Traveling,68.0,3.51,,2.0,1,,Walk along beach from Powling Street to Thistle Place beach and back along Ocean Drive,2 adults 1 immature at Thistle Place beach,2019,2019-01-06
2019-11-22 05:10:08,4,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-11-22,12:20:00,obsr298922,S61643257,Traveling,30.0,0.5,,1.0,1,,beach and lagoon across from the general store,"same two adults and immatures I saw yesterday, still hanging together",2019,2019-11-22
2020-02-29 00:23:28,10,Australia,AU,Victoria,AU-VIC,L9862641,P,-38.4540829,144.8663319,2019-09-01,09:15:00,obsr993043,S59417375,Traveling,90.0,3.0,,1.0,1,,,"Six seperate pairs, foraging in rock pools at either end of beach",2019,2019-09-01
2020-02-17 00:37:27,2,Australia,AU,New South Wales,AU-NSW,L3435459,P,-37.2434484,149.9170303,2019-11-29,07:15:00,obsr450440,S62128995,Traveling,330.0,5.0,,1.0,1,,by boat,,2019,2019-11-29
2019-10-26 07:39:26,8,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-10-25,14:15:00,obsr300301,S60932527,Traveling,157.0,7.242,,8.0,1,G4614854,,,2019,2019-10-25
2020-02-28 23:42:57,3,Australia,AU,Victoria,AU-VIC,L2552344,H,-37.58444,149.73936,2019-03-04,15:42:00,obsr301599,S53368472,Stationary,1.0,,,1.0,1,,,,2019,2019-03-04
2020-02-28 23:42:57,2,Australia,AU,Victoria,AU-VIC,L2552344,H,-37.58444,149.73936,2019-09-10,10:42:00,obsr301599,S59650326,Traveling,12.0,0.932,,1.0,1,,,,2019,2019-09-10
2019-12-10 21:01:04,1,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-11-10,09:39:00,obsr1459664,S61433277,Traveling,32.0,0.433,,13.0,1,G4654003,,,2019,2019-11-10
2020-02-17 03:18:26,2,Australia,AU,New South Wales,AU-NSW,L2541593,H,-35.3761915,150.4657137,2019-08-24,09:21:00,obsr501314,S59207663,Stationary,10.0,,,2.0,1,G4453974,,,2019,2019-08-24
2019-03-12 09:20:24,150,Australia,AU,Western Australia,AU-WA,L5385058,H,-33.8043606,121.95799,2019-03-02,15:30:00,obsr432504,S53273788,Traveling,75.0,1.0,,1.0,1,,Sunny with moderate breeze. ,Estimate. Photos taken for more accurate count.,2019,2019-03-02
2020-02-29 00:33:03,2,Australia,AU,Victoria,AU-VIC,L6567587,H,-38.736005,143.68424,2019-12-03,11:07:00,obsr1217394,S61940122,Traveling,2.0,0.177,,1.0,1,,,,2019,2019-12-03
2020-01-11 16:41:36,3,Australia,AU,Tasmania,AU-TAS,L10473051,P,-39.855856,143.8601046,2019-12-28,16:00:00,obsr1482127,S63285670,Traveling,90.0,2.0,,2.0,1,,On a very low tide,,2019,2019-12-28
2019-06-15 01:25:02,4,Australia,AU,Tasmania,AU-TAS,L933803,H,-42.6435561,148.0778503,2019-03-02,07:10:00,obsr778026,S53310038,Traveling,300.0,5.0,,1.0,1,,"+ Macropus rufogriseus (X), + Macropus giganteus (X), + Vombatus ursinus (X), + Thylogale billardierii (X), + Niveoscincus ocellatus (X)",,2019,2019-03-02
2020-02-28 22:31:28,6,Australia,AU,Victoria,AU-VIC,L2548612,H,-38.27713,144.57175,2019-06-23,,obsr529639,S63988686,Incidental,,,,1.0,0,,GFNC web site Observation,"Observed by Barry Lingham at Buckley Park Foreshore Reserve (-38.27803, 144.572148). Three adults plus three immature birds from last season. One imm had a leg flag KW.",2019,2019-06-23
2019-02-24 18:42:55,2,Australia,AU,Tasmania,AU-TAS,L3275049,H,-43.462105,147.149216,2019-02-17,06:45:00,obsr910162,S53110505,Traveling,360.0,16.0,,1.0,1,,,,2019,2019-02-17
2019-03-08 01:14:04,3,Australia,AU,Tasmania,AU-TAS,L933803,H,-42.6435561,148.0778503,2019-01-10,09:35:00,obsr457273,S53587782,Traveling,450.0,9.0,,3.0,1,G3925469,"Inclludes birds seen around Darlington & nearby waters. Walked the Reservoir & the Fossil Circuit tracks. Weather warm, partly cloudy, windy.","The 3 on Darlington Beach in the morning. At around 4:20pm, 1 seen feeding in the wet sand not far from the Chestnut Teals. A few people walked by on the beach but the birds & the people ignored each other.",2019,2019-01-10
2019-03-29 04:42:24,2,Australia,AU,Western Australia,AU-WA,L2557156,H,-34.83747,116.02249,2019-03-24,11:00:00,obsr996348,S54202275,Traveling,125.0,5.0,,2.0,1,G3978617,"With Birdlife Camp out group .Windy harbour beach walk, then drive out to  Salmon beach, D'entracastreaux point and Tookolup.",Salmon beach,2019,2019-03-24
2019-11-13 22:48:04,4,Australia,AU,South Australia,AU-SA,L2543473,H,-35.98078,137.1825,2019-11-14,11:28:00,obsr611986,S61434399,Traveling,169.0,8.639,,1.0,1,,,,2019,2019-11-14
2019-01-29 22:49:30,1,Australia,AU,Tasmania,AU-TAS,L921540,H,-43.29619,147.32254,2019-01-23,08:00:00,obsr506495,S52193189,Traveling,480.0,15.0,,2.0,1,,,,2019,2019-01-23
2020-06-03 08:44:12,3,Australia,AU,Tasmania,AU-TAS,L3039293,H,-40.7970518,145.2737274,2019-12-26,16:40:00,obsr439698,S62627380,Stationary,5.0,,,2.0,1,G4784968,"Mild, clear and windy.",,2019,2019-12-26
2020-02-28 23:43:50,1,Australia,AU,Victoria,AU-VIC,L2552541,H,-37.55842,149.76386,2019-09-22,13:05:00,obsr559672,S60060316,Stationary,49.0,,,5.0,1,G4527383,,,2019,2019-09-22
2020-02-28 22:31:25,2,Australia,AU,Victoria,AU-VIC,L2548604,H,-38.28441,144.45201,2019-01-02,16:10:00,obsr451705,S51202367,Incidental,,,,1.0,0,,,,2019,2019-01-02
2020-02-28 19:52:21,2,Australia,AU,Victoria,AU-VIC,L2784060,H,-39.0174499,146.2923145,2019-11-22,13:56:00,obsr337599,S61641072,Traveling,62.0,2.6,,1.0,1,,,,2019,2019-11-22
2020-04-11 03:07:17,1,Australia,AU,Victoria,AU-VIC,L2064000,H,-38.3930606,142.2462286,2019-02-09,13:00:00,obsr450252,S52521389,Traveling,120.0,2.0,,1.0,1,,Walked around the Griffiths Island loop track,,2019,2019-02-09
2020-02-29 01:51:32,2,Australia,AU,Victoria,AU-VIC,L2549966,H,-38.48315,145.01804,2019-04-27,11:30:00,obsr450664,S55454985,Traveling,75.0,2.0,,1.0,1,,Low tide. Strong W wind. No sand on main beach.,"1 Adult, 1 juvenile.",2019,2019-04-27
2019-12-20 02:29:36,2,Australia,AU,Western Australia,AU-WA,L915475,H,-33.9714098,114.9877167,2019-12-15,11:25:00,obsr615305,S62321954,Traveling,30.0,0.5,,3.0,1,G4749706,,,2019,2019-12-15
2019-07-20 20:58:29,31,Australia,AU,Victoria,AU-VIC,L3016060,H,-38.1667001,141.2333394,2019-07-20,10:15:00,obsr431911,S58310497,Traveling,251.0,20.0,,1.0,1,,,Counted exact numbers in a 16km stretch of beach.,2019,2019-07-20
2020-04-13 19:10:02,6,Australia,AU,Victoria,AU-VIC,L2549083,H,-38.7115,146.70353,2019-02-01,08:10:00,obsr450208,S52363731,Traveling,360.0,6.0,,5.0,1,G3819902,Cool and sunny with light winds,,2019,2019-02-01
2020-04-19 22:43:35,1,Australia,AU,Victoria,AU-VIC,L5123049,H,-38.275058,144.503788,2019-02-13,13:40:00,obsr825168,S52642620,Traveling,50.0,0.2,,1.0,0,,,"Foraging on sand flat on ""island"".",2019,2019-02-13
2019-03-02 07:41:18,7,Australia,AU,Tasmania,AU-TAS,L4046326,H,-42.5816616,148.0653271,2019-02-17,16:30:00,obsr391580,S53275976,Traveling,100.0,0.5,,2.0,1,,Saw an eel in the creek at the bridge. Kangaroos were out. Lots of wombats and even saw two young ones. Pademelons seemed to be out feeding since we arrived. ,Two families. One had two juveniles and the other had one juvenile. One adult chased away two Caspian Terns. ,2019,2019-02-17
2020-02-29 00:19:17,7,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-10-11,14:30:00,obsr352905,S60807951,Traveling,120.0,5.0,,1.0,0,,,,2019,2019-10-11
2020-02-29 00:19:17,5,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-02-04,07:00:00,obsr352905,S52351916,Traveling,120.0,6.0,,1.0,1,,HP monitoring ,,2019,2019-02-04
2019-10-29 22:18:57,2,Australia,AU,South Australia,AU-SA,L3170730,H,-35.6682947,137.0735321,2019-10-29,07:18:00,obsr190987,S61035010,Incidental,,,,1.0,0,,,,2019,2019-10-29
2019-03-03 15:16:22,4,Australia,AU,Tasmania,AU-TAS,L2548673,H,-42.83972,147.87597,2019-03-03,15:18:00,obsr508916,S53347060,Stationary,12.0,,,3.0,1,G3913310,"Warm, muggy, cloudy, view from the lookout over the beach. After pelagic.",,2019,2019-03-03
2020-02-29 00:34:02,2,Australia,AU,Victoria,AU-VIC,L9980406,P,-38.7657048,143.6691669,2019-10-01,21:44:00,obsr1448573,S60256550,Incidental,,,,1.0,0,,,Spotted at Barham River Apollo Bay,2019,2019-10-01
2019-12-30 04:49:41,2,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-10-26,09:03:00,obsr553318,S62541990,Traveling,138.0,8.047,,8.0,1,G4614814,,,2019,2019-10-26
2020-02-29 00:33:37,2,Australia,AU,Victoria,AU-VIC,L9087373,P,-38.757965,143.676494,2019-04-21,14:38:00,obsr1317893,S55198866,Stationary,30.0,,,1.0,1,,,,2019,2019-04-21
2019-12-22 17:25:56,8,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-10-25,14:15:00,obsr32462,S62541874,Traveling,157.0,7.242,,8.0,1,G4614854,,,2019,2019-10-25
2020-01-19 14:20:38,2,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-12-19,17:00:00,obsr16469,S63557251,Traveling,120.0,1.0,,2.0,1,,,,2019,2019-12-19
2020-04-02 23:13:22,2,Australia,AU,Victoria,AU-VIC,L6830507,H,-38.7764256,143.6643717,2019-05-15,07:03:00,obsr727724,S56293025,Traveling,40.0,1.0,,1.0,1,,,,2019,2019-05-15
2020-04-06 03:35:08,4,Australia,AU,Victoria,AU-VIC,L1175694,H,-37.8019022,148.5479128,2019-08-30,16:21:00,obsr1211672,S59368929,Traveling,60.0,1.0,,2.0,1,G4469804,,,2019,2019-08-30
2020-02-28 23:32:23,2,Australia,AU,Victoria,AU-VIC,L1121735,H,-38.3565457,142.3109722,2019-07-27,17:10:00,obsr755851,S58483750,Traveling,23.0,0.763,,2.0,1,G4387509,,,2019,2019-07-27
2020-04-11 03:25:54,1,Australia,AU,Victoria,AU-VIC,L2548123,H,-38.34744,142.37199,2019-07-30,15:15:00,obsr642128,S58560914,Traveling,12.0,0.2,,2.0,1,G4395379,,,2019,2019-07-30
2020-02-29 00:33:03,2,Australia,AU,Victoria,AU-VIC,L6567587,H,-38.736005,143.68424,2019-11-04,10:35:00,obsr1048737,S61160414,Stationary,4.0,,,1.0,0,,,,2019,2019-11-04
2019-01-14 09:01:02,2,Australia,AU,South Australia,AU-SA,L2541623,H,-35.08465,138.49347,2019-01-14,10:30:00,obsr778455,S51663669,Traveling,45.0,2.0,,1.0,1,,,,2019,2019-01-14
2020-02-17 00:37:24,3,Australia,AU,New South Wales,AU-NSW,L2552450,H,-36.6775,149.98603,2019-11-03,12:04:00,obsr628174,S61166872,Traveling,79.0,1.53,,1.0,1,,,Two with Legbands: S1 and P1,2019,2019-11-03
2019-10-19 03:52:37,2,Australia,AU,South Australia,AU-SA,L2543184,H,-35.56036,138.61456,2019-10-19,08:00:00,obsr851604,S60733897,Traveling,60.0,0.805,,4.0,0,,,,2019,2019-10-19
2020-02-28 23:01:45,2,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-11-17,12:00:00,obsr214193,S61611260,Traveling,45.0,0.483,,9.0,1,G4685907,,,2019,2019-11-17
